Date,Date_Year,Rank,Symbol,Market Cap,Price,Circulating Supply,Volume,%1h,price_hr_1,%24h,price_hr_24,%7d
2016-03-20,2016,9,BTS,14167580.0,0.01,2548052203.0,231685.0,0.47,0.010047,-3.95,0.009605,-20.2
2016-03-20,2016,10,FCT,14015145.0,1.6,8753219.0,333194.0,0.28,1.6044800000000001,-9.22,1.45248,-32.41
2016-03-20,2016,11,XLM,11456437.0,0.0,5485679598.0,23789.0,0.03,0.0,4.02,0.0,-4.65
2016-03-20,2016,12,XEM,11146674.0,0.0,8999999999.0,62747.0,1.75,0.0,-5.54,0.0,-7.85
2016-03-20,2016,13,PPC,10664855.0,0.46,23056026.0,26769.0,-0.3,0.45862,-1.17,0.454618,-9.44
2016-03-20,2016,14,NXT,8226007.0,0.01,999997096.0,29058.0,0.29,0.010029,3.83,0.010383,-8.73
2016-03-20,2016,15,EMC,8108069.0,0.22,37317139.0,25940.0,0.39,0.220858,-4.12,0.210936,-0.36
2016-03-20,2016,16,NMC,6173178.0,0.44,13881550.0,9675.0,-0.58,0.437448,-0.76,0.436656,-11.45
2016-03-20,2016,17,BCN,5945869.0,0.0,179479564952.0,2704.0,-4.51,0.0,-4.65,0.0,6.6
2016-03-20,2016,18,AMP,5869217.0,0.03,184800000.0,3899.0,-3.53,0.028940999999999998,-13.78,0.025866,4.95
2016-03-20,2016,19,AGRS,5369712.0,0.13,42000000.0,2457.0,-4.88,0.123656,1.78,0.13231400000000001,-33.2
2016-03-20,2016,20,GRC,5282223.0,0.01,374311891.0,238480.0,-1.53,0.009847,79.31,0.017931000000000002,86.63
2016-03-27,2016,1,BTC,6557036225.0,426.77,15364500.0,71229384.0,0.18,427.538186,2.1,435.73217,3.4
2016-03-27,2016,2,ETH,818049037.0,10.42,78513606.0,16744772.0,0.44,10.465848,-5.41,9.856278,1.58
2016-03-27,2016,3,XRP,276505143.0,0.01,34439870367.0,418222.0,0.24,0.010024,-0.42,0.009958,1.05
2016-03-27,2016,4,LTC,149001606.0,3.3,45102801.0,2089890.0,0.0,3.3,2.31,3.3762299999999996,3.24
2016-03-27,2016,5,DASH,44599541.0,7.05,6325208.0,441517.0,1.95,7.187475,-2.35,6.884325,15.56
2016-03-27,2016,6,MAID,39588864.0,0.09,452552412.0,458546.0,1.27,0.091143,-5.33,0.085203,6.72
2016-03-27,2016,7,DOGE,22380398.0,0.0,103669999897.0,152500.0,-0.04,0.0,1.29,0.0,1.71
2016-03-27,2016,8,XMR,17496534.0,1.53,11428925.0,981701.0,1.26,1.549278,-9.3,1.38771,6.44
2016-03-27,2016,9,BTS,15875121.0,0.01,2549639975.0,933844.0,0.64,0.010064,-6.56,0.009344,12.66
2016-03-27,2016,10,FCT,15035989.0,1.72,8753219.0,651032.0,1.96,1.753712,-6.04,1.616112,10.1
2016-03-27,2016,11,XEM,13085557.0,0.0,8999999999.0,305038.0,0.22,0.0,-2.71,0.0,19.69
2016-03-27,2016,12,EMC,12278989.0,0.33,37368116.0,32764.0,1.82,0.336006,-12.03,0.29030100000000003,52.58
2016-03-27,2016,13,XLM,11117091.0,0.0,5485679598.0,31234.0,1.24,0.0,-1.81,0.0,-2.63
2016-03-27,2016,14,PPC,10966884.0,0.48,23070757.0,34831.0,0.47,0.48225599999999996,1.76,0.488448,3.28
2016-03-27,2016,15,TIPS,9050558.0,0.0,416944486052.0,28078.0,-3.02,0.0,-16.25,0.0,48.67
2016-03-27,2016,16,BCN,8377381.0,0.0,179573947563.0,6875.0,9.52,0.0,-0.01,0.0,37.22
2016-03-27,2016,17,NXT,7825813.0,0.01,999997096.0,55201.0,1.69,0.010169000000000001,-1.72,0.009828,-4.58
2016-03-27,2016,18,NMC,6615266.0,0.47,13935550.0,14052.0,0.25,0.47117499999999995,2.09,0.479823,6.99
2016-03-27,2016,19,AMP,6413361.0,0.03,184800000.0,3235.0,0.18,0.030053999999999997,1.74,0.030522,3.93
2016-03-27,2016,20,AGRS,5724974.0,0.14,42000000.0,883.0,0.16,0.14022400000000002,4.42,0.146188,-4.77
2016-04-03,2016,1,BTC,6477833347.0,420.9,15390275.0,38053736.0,-0.07,420.60537,-0.03,420.77373,-1.35
2016-04-03,2016,2,ETH,914759786.0,11.62,78734169.0,5580552.0,0.34,11.659507999999999,0.09,11.630457999999999,8.87
2016-04-03,2016,3,XRP,258390964.0,0.01,34439870367.0,250112.0,-0.03,0.009997,0.01,0.010001,-6.47
2016-04-03,2016,4,LTC,147484120.0,3.26,45203326.0,1281201.0,0.13,3.2642379999999998,-0.04,3.2586959999999996,-1.25
2016-04-03,2016,5,DASH,44369451.0,7.0,6341922.0,351429.0,0.36,7.0252,-1.2,6.916,-0.28
2016-04-03,2016,6,MAID,37008621.0,0.08,452552412.0,139365.0,0.13,0.08010400000000001,2.3,0.08184,-7.23
2016-04-03,2016,7,DOGE,22952796.0,0.0,103766675950.0,143700.0,0.55,0.0,-2.02,0.0,2.39
2016-04-03,2016,8,AMP,18856122.0,0.1,184800000.0,156663.0,4.17,0.10417000000000001,231.78,0.33178,198.77
2016-04-03,2016,9,XMR,17739489.0,1.54,11495521.0,255047.0,-1.02,1.524292,-0.31,1.535226,0.86
2016-04-03,2016,10,BTS,15155312.0,0.01,2550891891.0,95250.0,0.86,0.010086,0.64,0.010064,-4.01
2016-04-03,2016,11,FCT,14513849.0,1.66,8753219.0,160433.0,-1.06,1.642404,3.23,1.7136179999999999,-3.67
2016-04-03,2016,12,XEM,12242191.0,0.0,8999999999.0,60244.0,-0.03,0.0,-5.97,0.0,-7.28
2016-04-03,2016,13,XLM,12125299.0,0.0,5485679598.0,43511.0,2.03,0.0,5.51,0.0,9.51
2016-04-03,2016,14,EMC,12050986.0,0.32,37412082.0,12631.0,-0.55,0.31824,-2.77,0.311136,-1.2
2016-04-03,2016,15,BCN,11300257.0,0.0,179667922925.0,19969.0,1.07,0.0,-4.36,0.0,45.65
2016-04-03,2016,16,PPC,10480160.0,0.45,23087188.0,15294.0,-1.3,0.44415,-2.09,0.440595,-3.98
2016-04-03,2016,17,XCP,8725609.0,3.32,2627630.0,53170.0,60.16,5.317311999999999,82.9,6.07228,100.6
2016-04-03,2016,18,NXT,8151156.0,0.01,999997096.0,23053.0,-1.25,0.009875,-1.3,0.00987,4.67
2016-04-03,2016,19,TIPS,7395645.0,0.0,417716373770.0,14698.0,-2.88,0.0,-3.22,0.0,-21.92
2016-04-03,2016,20,NMC,6278283.0,0.45,13986850.0,9709.0,1.06,0.45477,-0.27,0.448785,-5.64
2016-04-10,2016,1,BTC,6499541848.0,421.56,15417675.0,73478576.0,-0.01,421.517844,0.51,423.709956,0.12
2016-04-10,2016,2,ETH,705565907.0,8.94,78954665.0,42613376.0,0.05,8.944469999999999,-2.49,8.717393999999999,-22.82
2016-04-10,2016,3,XRP,204468365.0,0.01,34439870367.0,774554.0,0.13,0.010013000000000001,-5.62,0.009438,-20.9
2016-04-10,2016,4,LTC,146184957.0,3.23,45300726.0,1417489.0,-0.19,3.223863,0.17,3.235491,-0.95
2016-04-10,2016,5,DASH,41637211.0,6.54,6365549.0,874074.0,0.45,6.56943,-1.97,6.411162,-6.24
2016-04-10,2016,6,MAID,30516549.0,0.07,452552412.0,1005617.0,1.15,0.070805,-10.56,0.06260800000000001,-17.17
2016-04-10,2016,7,DOGE,21208834.0,0.0,103863567043.0,254353.0,0.17,0.0,-2.1,0.0,-7.23
2016-04-10,2016,8,BTS,12932507.0,0.01,2551820000.0,464190.0,0.47,0.010047,-9.83,0.009017,-14.33
2016-04-10,2016,9,XMR,12669217.0,1.1,11561331.0,1270305.0,1.25,1.11375,-5.17,1.0431300000000001,-29.37
2016-04-10,2016,10,XEM,12601745.0,0.0,8999999999.0,65615.0,0.62,0.0,-1.6,0.0,3.01
2016-04-10,2016,11,AMP,11438176.0,0.06,184800000.0,60692.0,1.16,0.060696,-3.06,0.058164,-42.08
2016-04-10,2016,12,FCT,10743543.0,1.23,8753219.0,822587.0,-1.9,1.20663,-17.5,1.01475,-25.55
2016-04-10,2016,13,EMC,10612955.0,0.28,37450005.0,9691.0,0.0,0.28,6.38,0.297864,-12.5
2016-04-10,2016,14,XLM,10325060.0,0.0,5485679598.0,128084.0,2.02,0.0,-6.63,0.0,-15.47
2016-04-10,2016,15,PPC,9733336.0,0.42,23097749.0,36557.0,-0.53,0.417774,-1.67,0.41298599999999996,-7.76
2016-04-10,2016,16,TIPS,9295931.0,0.0,418516689334.0,16301.0,0.02,0.0,-3.72,0.0,24.91
2016-04-10,2016,17,BCN,8268234.0,0.0,179754563390.0,4219.0,9.05,0.0,-0.85,0.0,-22.54
2016-04-10,2016,18,NXT,7518420.0,0.01,999997096.0,40438.0,0.1,0.01001,-3.57,0.009643,-8.55
2016-04-10,2016,19,NMC,5996106.0,0.43,14040750.0,77631.0,0.33,0.431419,-1.54,0.423378,-4.42
2016-04-10,2016,20,AGRS,5718937.0,0.14,42000000.0,787.0,1.15,0.14161,-9.45,0.12677000000000002,-4.88
2016-04-17,2016,1,BTC,6600877701.0,427.4,15444300.0,52125900.0,0.04,427.57095999999996,-0.8,423.9808,1.26
2016-04-17,2016,2,ETH,737045001.0,9.31,79174694.0,24619630.0,-2.04,9.120076000000001,8.7,10.11997,7.47
2016-04-17,2016,3,XRP,226618932.0,0.01,34868679462.0,54782.0,-0.02,0.009998,0.02,0.010002,9.73
2016-04-17,2016,4,LTC,147898996.0,3.26,45398801.0,1211901.0,-0.11,3.256414,-0.63,3.2394619999999996,0.83
2016-04-17,2016,5,DASH,40828203.0,6.4,6382434.0,206734.0,0.19,6.41216,1.67,6.506880000000001,-1.26
2016-04-17,2016,6,MAID,36252628.0,0.08,452552412.0,562027.0,-2.85,0.07772,3.05,0.08244,19.44
2016-04-17,2016,7,DOGE,23544108.0,0.0,103960490287.0,81586.0,0.47,0.0,-1.31,0.0,11.04
2016-04-17,2016,8,XEM,13503219.0,0.0,8999999999.0,40530.0,0.67,0.0,5.33,0.0,7.37
2016-04-17,2016,9,FCT,12574605.0,1.44,8753219.0,378114.0,0.99,1.454256,2.75,1.4796,15.7
2016-04-17,2016,10,XMR,12045735.0,1.04,11623327.0,306365.0,1.59,1.0565360000000001,5.67,1.098968,-3.26
2016-04-17,2016,11,BTS,11351716.0,0.0,2552590000.0,181933.0,-0.47,0.0,1.63,0.0,-11.74
2016-04-17,2016,12,XLM,10416074.0,0.0,5485679598.0,14645.0,0.71,0.0,-1.16,0.0,1.67
2016-04-17,2016,13,PPC,9846456.0,0.43,23112105.0,31813.0,0.1,0.43043,-2.91,0.417487,1.28
2016-04-17,2016,14,EMC,9146547.0,0.24,37538205.0,8002.0,0.08,0.240192,-1.16,0.23721599999999998,-11.76
2016-04-17,2016,15,TIPS,7941505.0,0.0,419296891836.0,10870.0,0.11,0.0,-3.38,0.0,-14.32
2016-04-17,2016,16,AMP,7530210.0,0.04,184800000.0,19839.0,-0.62,0.039752,9.11,0.043644,-31.49
2016-04-17,2016,17,NXT,6941341.0,0.01,999997096.0,16212.0,-0.95,0.009905,-0.37,0.009963,-7.22
2016-04-17,2016,18,BCN,6907177.0,0.0,179843214469.0,1121.0,-5.17,0.0,-2.28,0.0,-9.71
2016-04-17,2016,19,NMC,6066977.0,0.43,14094800.0,23256.0,1.68,0.437224,-2.6,0.41881999999999997,1.66
2016-04-17,2016,20,SCOT,5639635.0,0.01,1000000000.0,20083.0,13.37,0.011337,-6.91,0.009309,206.38
2016-04-24,2016,1,BTC,7093731098.0,458.55,15469750.0,68198400.0,0.09,458.962695,1.61,465.932655,7.19
2016-04-24,2016,2,ETH,635274262.0,8.0,79395862.0,10786357.0,0.25,8.02,-3.53,7.7176,-14.92
2016-04-24,2016,3,XRP,252846240.0,0.01,34868679462.0,472274.0,-0.04,0.009996,-1.29,0.009871,10.3
2016-04-24,2016,4,LTC,165243125.0,3.63,45498576.0,4502462.0,-0.04,3.628548,8.52,3.939276,11.33
2016-04-24,2016,5,DASH,41233704.0,6.44,6398319.0,236604.0,0.14,6.449016,-0.54,6.4052240000000005,1.14
2016-04-24,2016,6,MAID,31834145.0,0.07,452552412.0,214339.0,-1.08,0.069244,-6.39,0.065527,-13.44
2016-04-24,2016,7,DOGE,23587009.0,0.0,104057607362.0,144668.0,-0.2,0.0,1.2,0.0,0.2
2016-04-24,2016,8,XEM,13798409.0,0.0,8999999999.0,30483.0,-0.28,0.0,-4.0,0.0,1.97
2016-04-24,2016,9,XMR,11862885.0,1.01,11692187.0,117386.0,-0.86,1.001314,-1.47,0.995153,-3.2
2016-04-24,2016,10,FCT,11337783.0,1.3,8753219.0,175467.0,0.12,1.30156,-1.38,1.28206,-8.34
2016-04-24,2016,11,BTS,10509781.0,0.0,2553280000.0,249096.0,0.25,0.0,-6.48,0.0,-8.09
2016-04-24,2016,12,XLM,10490296.0,0.0,5485679598.0,18230.0,0.23,0.0,-0.8,0.0,1.06
2016-04-24,2016,13,PPC,10214172.0,0.44,23124802.0,71222.0,1.32,0.445808,5.43,0.46389199999999997,3.32
2016-04-24,2016,14,AMP,10187344.0,0.06,184800000.0,66330.0,-0.95,0.05943,-16.49,0.050106,32.28
2016-04-24,2016,15,FTC,9720782.0,0.07,148407000.0,172370.0,2.09,0.07146300000000001,22.23,0.08556100000000001,457.13
2016-04-24,2016,16,EMC,8219463.0,0.22,37570233.0,7948.0,0.7,0.22154000000000001,-0.1,0.21978,-9.97
2016-04-24,2016,17,TIPS,7436266.0,0.0,420069802180.0,5495.0,-0.48,0.0,2.21,0.0,-5.72
2016-04-24,2016,18,NXT,7063231.0,0.01,999997096.0,21016.0,0.01,0.010001,-0.63,0.009937,0.18
2016-04-24,2016,19,BCN,6638064.0,0.0,179931057367.0,900.0,0.4,0.0,1.18,0.0,-6.8
2016-04-24,2016,20,NMC,6422795.0,0.45,14147300.0,32732.0,0.84,0.45378,6.93,0.48118500000000003,6.14
2016-05-01,2016,1,BTC,7001713696.0,451.88,15494800.0,40660052.0,-0.03,451.744436,0.68,454.952784,-1.19
2016-05-01,2016,2,ETH,704335908.0,8.85,79617445.0,16713803.0,0.9,8.929649999999999,0.08,8.85708,10.38
2016-05-01,2016,3,XRP,236803765.0,0.01,34868679462.0,241733.0,-0.11,0.009989,-0.33,0.009967,-6.45
2016-05-01,2016,4,LTC,168960222.0,3.71,45600826.0,1911595.0,0.19,3.717049,1.05,3.748955,3.32
2016-05-01,2016,5,DASH,43576666.0,6.79,6413491.0,229207.0,-0.04,6.787284,-0.44,6.760124,6.06
2016-05-01,2016,6,MAID,26282044.0,0.06,452552412.0,144805.0,-1.15,0.059309999999999995,4.09,0.062453999999999996,-18.2
2016-05-01,2016,7,DOGE,23547330.0,0.0,104144897082.0,57744.0,0.16,0.0,0.2,0.0,-0.13
2016-05-01,2016,8,XEM,14453073.0,0.0,8999999999.0,19104.0,0.37,0.0,-0.27,0.0,4.11
2016-05-01,2016,9,XMR,10748812.0,0.91,11756414.0,64193.0,0.46,0.914186,-1.12,0.899808,-10.13
2016-05-01,2016,10,FCT,10484938.0,1.2,8753219.0,300934.0,-0.45,1.1945999999999999,5.21,1.2625199999999999,-8.68
2016-05-01,2016,11,BTS,10367706.0,0.0,2554610000.0,108494.0,0.18,0.0,1.84,0.0,-3.39
2016-05-01,2016,12,XLM,10326952.0,0.0,5485679598.0,6884.0,0.32,0.0,1.02,0.0,-1.81
2016-05-01,2016,13,PPC,9929502.0,0.43,23127575.0,24853.0,0.5,0.43215,-0.91,0.426087,-1.97
2016-05-01,2016,14,AMP,8431462.0,0.05,184800000.0,19848.0,-6.57,0.046715,-1.66,0.049170000000000005,-15.34
2016-05-01,2016,15,STEEM,7814072.0,0.47,16769100.0,6398.0,-3.72,0.452516,11.25,0.522875,-12.0
2016-05-01,2016,16,YBC,7690800.0,2.56,3007018.0,210185.0,-0.02,2.559488,-1.6,2.51904,29.87
2016-05-01,2016,17,EMC,7280420.0,0.19,37630463.0,4830.0,1.47,0.192793,0.96,0.191824,-11.14
2016-05-01,2016,18,TIPS,6947763.0,0.0,420855444951.0,3308.0,-0.95,0.0,-1.36,0.0,-8.01
2016-05-01,2016,19,NXT,6944126.0,0.01,999997096.0,19940.0,0.31,0.010031,-1.16,0.009884,-2.27
2016-05-01,2016,20,NMC,6051260.0,0.43,14198500.0,38278.0,-0.34,0.428538,-0.55,0.427635,-4.44
2016-05-08,2016,1,BTC,7117816226.0,458.55,15522525.0,40315028.0,0.16,459.28368,0.08,458.91684000000004,1.49
2016-05-08,2016,2,ETH,757112784.0,9.48,79839540.0,15030955.0,-0.22,9.459144,1.51,9.623148,6.75
2016-05-08,2016,3,XRP,223293514.0,0.01,34868679462.0,389914.0,-0.01,0.009999000000000001,-1.3,0.00987,-5.77
2016-05-08,2016,4,LTC,179970526.0,3.94,45699376.0,1783968.0,0.44,3.9573359999999997,-0.2,3.93212,5.79
2016-05-08,2016,5,DASH,43072011.0,6.69,6435882.0,164290.0,0.13,6.698697,1.8,6.810420000000001,-1.5
2016-05-08,2016,6,DGD,23831697.0,11.92,2000000.0,112971.0,-0.27,11.887815999999999,-6.44,11.152352,71.33
2016-05-08,2016,7,DOGE,23175323.0,0.0,104248476792.0,46961.0,0.3,0.0,0.04,0.0,-1.55
2016-05-08,2016,8,MAID,22701311.0,0.05,452552412.0,307660.0,-0.43,0.049785,-3.44,0.04828,-13.92
2016-05-08,2016,9,XEM,13654292.0,0.0,8999999999.0,34875.0,0.55,0.0,-2.53,0.0,-5.09
2016-05-08,2016,10,PPC,10137534.0,0.44,23127574.0,26497.0,-0.06,0.439736,-0.04,0.439824,2.22
2016-05-08,2016,11,XMR,10054561.0,0.85,11820741.0,76975.0,0.26,0.85221,-3.17,0.823055,-7.14
2016-05-08,2016,12,BTS,9981192.0,0.0,2555820000.0,48089.0,0.72,0.0,0.34,0.0,-3.27
2016-05-08,2016,13,XLM,9853814.0,0.0,5485679598.0,18197.0,0.79,0.0,-1.24,0.0,-4.75
2016-05-08,2016,14,AMP,9681640.0,0.05,184800000.0,15570.0,-2.67,0.048665,8.62,0.054310000000000004,9.01
2016-05-08,2016,15,FCT,9521574.0,1.09,8753219.0,57032.0,0.25,1.0927250000000002,0.06,1.090654,-10.0
2016-05-08,2016,16,TIPS,9217378.0,0.0,421622898391.0,5610.0,-1.3,0.0,0.41,0.0,30.52
2016-05-08,2016,17,EMC,7662654.0,0.2,37677747.0,8497.0,-0.5,0.199,2.16,0.20432,6.68
2016-05-08,2016,18,STEEM,7156506.0,0.31,23067070.0,3744.0,0.1,0.31031,-3.37,0.299553,-32.41
2016-05-08,2016,19,YBC,6780216.0,2.25,3008115.0,211577.0,0.0,2.25,-0.39,2.241225,-12.23
2016-05-08,2016,20,NXT,6751344.0,0.01,999997096.0,16642.0,-0.57,0.009943,0.25,0.010025000000000001,-2.79
2016-05-15,2016,1,BTC,7114466369.0,457.57,15548425.0,28514014.0,-0.16,456.837888,0.41,459.446037,-0.05
2016-05-15,2016,2,ETH,797608027.0,9.96,80062223.0,9218402.0,0.03,9.962988000000001,-2.4,9.720960000000002,4.91
2016-05-15,2016,3,XRP,211329074.0,0.01,34868679462.0,304621.0,0.03,0.010003,0.02,0.010002,-5.4
2016-05-15,2016,4,LTC,186088233.0,4.06,45799351.0,2096565.0,-0.55,4.037669999999999,1.33,4.113998,3.58
2016-05-15,2016,5,DASH,45151176.0,7.0,6450869.0,163629.0,-0.48,6.9664,0.7,7.049,4.98
2016-05-15,2016,6,DOGE,24094643.0,0.0,104345136610.0,98803.0,0.14,0.0,-0.68,0.0,4.18
2016-05-15,2016,7,MAID,23398010.0,0.05,452552412.0,52499.0,-0.97,0.049515,1.26,0.05063,2.67
2016-05-15,2016,8,DGD,20385937.0,10.19,2000000.0,85434.0,-4.45,9.736545,-14.64,8.698184,-17.4
2016-05-15,2016,9,XEM,13233614.0,0.0,8999999999.0,9596.0,-0.14,0.0,1.89,0.0,-2.65
2016-05-15,2016,10,STEEM,10920350.0,0.37,29193730.0,578.0,-0.33,0.36877899999999997,0.8,0.37296,21.81
2016-05-15,2016,11,TIPS,9872742.0,0.0,422416357590.0,29662.0,1.2,0.0,-7.32,0.0,6.3
2016-05-15,2016,12,XMR,9765708.0,0.82,11854132.0,56531.0,-0.67,0.814506,-1.78,0.8054039999999999,-2.83
2016-05-15,2016,13,XLM,9666567.0,0.0,5485679598.0,6509.0,-0.37,0.0,-1.04,0.0,-1.35
2016-05-15,2016,14,PPC,9447257.0,0.41,23127589.0,17703.0,-0.08,0.409672,0.83,0.41340299999999996,-6.66
2016-05-15,2016,15,FCT,9186465.0,1.05,8753219.0,58386.0,-0.03,1.049685,-1.55,1.033725,-3.09
2016-05-15,2016,16,BTS,9139509.0,0.0,2557340000.0,46693.0,-1.06,0.0,-1.01,0.0,-8.35
2016-05-15,2016,17,AMP,8086146.0,0.04,184800000.0,7345.0,0.69,0.040276,-5.49,0.037804000000000004,-18.99
2016-05-15,2016,18,YBC,6717091.0,2.23,3008182.0,189504.0,-0.15,2.226655,2.01,2.274823,-0.72
2016-05-15,2016,19,RVR,6464287.0,0.21,31500000.0,53466.0,-0.22,0.209538,-10.52,0.187908,43.68
2016-05-15,2016,20,NXT,6307651.0,0.01,999997096.0,13077.0,0.1,0.01001,-2.41,0.009759,-7.13
2016-05-22,2016,1,BTC,6842086072.0,439.32,15574150.0,39657588.0,-0.13,438.748884,-0.92,435.278256,-4.04
2016-05-22,2016,2,ETH,1146980280.0,14.29,80286396.0,17938926.0,0.26,14.327153999999998,1.6,14.51864,41.99
2016-05-22,2016,3,XRP,206991069.0,0.01,34868679462.0,273758.0,-0.06,0.009994,-0.91,0.009909,-2.01
2016-05-22,2016,4,LTC,180377246.0,3.93,45901076.0,1849723.0,-0.06,3.927642,-0.75,3.900525,-3.68
2016-05-22,2016,5,DASH,52345240.0,8.1,6465778.0,308676.0,0.49,8.13969,-1.93,7.94367,11.58
2016-05-22,2016,6,MAID,27172567.0,0.06,452552412.0,271536.0,-1.56,0.059064,3.28,0.061967999999999995,15.38
2016-05-22,2016,7,DOGE,23430355.0,0.0,104442011720.0,67027.0,0.03,0.0,-0.98,0.0,-2.59
2016-05-22,2016,8,DGD,18525492.0,9.26,2000000.0,22892.0,-0.72,9.193328,2.92,9.530391999999999,-10.28
2016-05-22,2016,9,XEM,15285271.0,0.0,8999999999.0,41583.0,-0.11,0.0,4.47,0.0,14.12
2016-05-22,2016,10,STEEM,15118964.0,0.43,35322420.0,9039.0,-0.17,0.429269,-2.99,0.417143,11.64
2016-05-22,2016,11,TIPS,15058674.0,0.0,423216541349.0,94560.0,8.63,0.0,43.47,0.0,47.63
2016-05-22,2016,12,XMR,11128232.0,0.94,11854132.0,194865.0,-0.19,0.938214,-3.83,0.903998,14.34
2016-05-22,2016,13,FCT,9907446.0,1.13,8753219.0,139985.0,-0.2,1.12774,3.95,1.1746349999999999,8.04
2016-05-22,2016,14,BTS,8935583.0,0.0,2558810000.0,108210.0,-0.42,0.0,-4.08,0.0,-3.01
2016-05-22,2016,15,XLM,8921705.0,0.0,5485679598.0,11344.0,-0.68,0.0,-0.46,0.0,-7.49
2016-05-22,2016,16,AMP,8303969.0,0.04,184800000.0,5411.0,0.08,0.040032,-4.69,0.038124,0.38
2016-05-22,2016,17,PPC,8209541.0,0.35,23192503.0,16226.0,-0.16,0.34944,2.06,0.35720999999999997,-13.16
2016-05-22,2016,18,BCN,7879094.0,0.0,180146824004.0,2990.0,8.39,0.0,-1.22,0.0,21.16
2016-05-22,2016,19,EMC,6682889.0,0.18,37757383.0,5268.0,-0.99,0.178218,2.49,0.184482,7.84
2016-05-22,2016,20,YBC,6612205.0,2.2,3008229.0,76590.0,0.14,2.2030800000000004,-0.77,2.1830600000000002,-1.57
2016-05-29,2016,1,BTC,8209057786.0,526.23,15599650.0,148737120.0,0.51,528.913773,-0.52,523.493604,19.64
2016-05-29,2016,2,ETH,994351515.0,12.35,80511511.0,28598388.0,-0.46,12.29319,4.59,12.916865,-13.4
2016-05-29,2016,3,LTC,212056265.0,4.61,46002976.0,7351422.0,0.27,4.622447,-3.07,4.468473,17.39
2016-05-29,2016,4,XRP,197443846.0,0.01,34868679462.0,829452.0,0.28,0.010028,-0.32,0.009968,-4.56
2016-05-29,2016,5,DAO,137240495.0,0.12,1172775159.0,5084944.0,0.59,0.120708,-5.16,0.11380799999999999,-34.35
2016-05-29,2016,6,DASH,53072132.0,8.19,6480703.0,400555.0,0.1,8.19819,2.32,8.380008,0.87
2016-05-29,2016,7,LSK,37733701.0,0.38,100000000.0,4810203.0,-0.92,0.376504,8.14,0.410932,-86.56
2016-05-29,2016,8,MAID,28887258.0,0.06,452552412.0,369392.0,0.6,0.06036,10.22,0.066132,6.03
2016-05-29,2016,9,DOGE,24869505.0,0.0,104534121583.0,340639.0,0.37,0.0,1.3,0.0,6.41
2016-05-29,2016,10,STEEM,18676994.0,0.45,41448430.0,2714.0,0.38,0.45171,-9.51,0.40720500000000004,1.68
2016-05-29,2016,11,DGD,16825697.0,8.41,2000000.0,9208.0,-0.05,8.405795,-6.72,7.844848,-8.85
2016-05-29,2016,12,XEM,14833247.0,0.0,8999999999.0,55953.0,4.16,0.0,1.51,0.0,-2.2
2016-05-29,2016,13,TIPS,12118089.0,0.0,423980621053.0,20611.0,9.16,0.0,-6.77,0.0,-17.45
2016-05-29,2016,14,XMR,10587892.0,0.88,12008233.0,188141.0,-1.8,0.86416,-4.15,0.84348,-7.46
2016-05-29,2016,15,PPC,8967994.0,0.39,23206953.0,49887.0,1.7,0.39663000000000004,1.37,0.395343,9.33
2016-05-29,2016,16,BTS,8537806.0,0.0,2559770000.0,238049.0,0.31,0.0,-2.88,0.0,-5.52
2016-05-29,2016,17,XLM,8210763.0,0.0,5485679598.0,51175.0,-0.17,0.0,0.75,0.0,-8.19
2016-05-29,2016,18,YBC,7367755.0,2.45,3009419.0,573001.0,0.18,2.45441,5.29,2.5796050000000004,11.26
2016-05-29,2016,19,FCT,7145437.0,0.82,8753219.0,285019.0,-0.11,0.819098,10.49,0.906018,-27.49
2016-05-29,2016,20,NXT,6684962.0,0.01,999997096.0,32889.0,1.89,0.010189,9.05,0.010905,11.98
2016-06-05,2016,1,BTC,8983559298.0,574.98,15624200.0,68874080.0,-0.1,574.40502,0.1,575.55498,7.99
2016-06-05,2016,2,ETH,1128278858.0,13.98,80735361.0,11088430.0,0.18,14.005164,2.02,14.262396,13.05
2016-06-05,2016,3,LTC,221840233.0,4.81,46092776.0,2257824.0,0.13,4.816253,0.19,4.819139,3.1
2016-06-05,2016,4,XRP,202093147.0,0.01,34868679462.0,544201.0,-0.01,0.009999000000000001,0.17,0.010017,2.21
2016-06-05,2016,5,DAO,153418085.0,0.13,1172775159.0,1372443.0,0.35,0.13045500000000002,1.17,0.131521,12.9
2016-06-05,2016,6,DASH,49244454.0,7.58,6495605.0,537053.0,-0.95,7.50799,-6.15,7.11383,-8.46
2016-06-05,2016,7,LSK,48962808.0,0.49,100000000.0,4247846.0,2.95,0.504455,9.58,0.536942,27.54
2016-06-05,2016,8,MAID,27692389.0,0.06,452552412.0,130192.0,-1.14,0.059316,0.22,0.060132,-3.42
2016-06-05,2016,9,DOGE,24756874.0,0.0,104630952757.0,67034.0,0.27,0.0,0.08,0.0,-1.8
2016-06-05,2016,10,DGD,19862173.0,9.93,2000000.0,60890.0,0.65,9.994545,-0.71,9.859497,17.09
2016-06-05,2016,11,XEM,18024922.0,0.0,8999999999.0,31833.0,-0.77,0.0,-0.67,0.0,24.44
2016-06-05,2016,12,STEEM,17589447.0,0.37,47569770.0,5816.0,0.01,0.370037,-11.76,0.326488,-21.33
2016-06-05,2016,13,TIPS,12408566.0,0.0,424782012788.0,19004.0,-0.09,0.0,4.99,0.0,4.41
